GPU,M,N,K,Iterations,Performance,Performance_Unit,Efficiency,Time,Interval,Samples,Min_Power,Max_Power,Avg_Power
3,9216,8192,81920,271,836.144570,TOPS,1.084943,1752202964134,4.175000,37,329.00,801.00,770.68
7,9216,8192,83968,265,823.225252,TOPS,1.067404,1752202964965,4.247000,38,206.00,801.00,771.24
5,9216,8192,86016,259,811.637694,TOPS,1.063996,1752202965431,4.306000,38,255.00,800.00,762.82
0,9216,8192,88064,253,794.208625,TOPS,1.052643,1752203020855,4.429000,39,251.00,800.00,754.49
6,9216,8192,90112,247,832.601268,TOPS,1.089678,1752203021540,4.216000,37,216.00,800.00,764.08
1,9216,8192,92160,241,809.866075,TOPS,1.068720,1752203022462,4.330000,38,146.00,801.00,757.79
7,9216,8192,94208,235,811.710150,TOPS,1.053375,1752203023559,4.302000,38,267.00,801.00,770.58
5,9216,8192,96256,228,815.617837,TOPS,1.074114,1752203025786,4.253000,38,213.00,801.00,759.34
2,9216,8192,98304,222,812.463858,TOPS,1.083631,1752203024931,4.248000,37,440.00,791.00,749.76
3,9216,8192,100352,216,750.601824,TOPS,1.023873,1752203026958,4.575000,40,266.00,798.00,733.10
4,9216,8192,102400,210,759.661670,TOPS,1.000226,1752203088212,4.470000,39,371.00,800.00,759.49
3,9216,8192,104448,204,803.770315,TOPS,1.064328,1752203089259,4.202000,37,150.00,802.00,755.19
7,9216,8192,106496,198,759.294269,TOPS,1.002726,1752203090190,4.433000,39,299.00,802.00,757.23
5,9216,8192,108544,192,758.695759,TOPS,1.037163,1752203090799,4.370000,39,235.00,801.00,731.51
6,9216,8192,110592,185,738.460656,TOPS,1.011132,1752203091475,4.408000,39,338.00,784.00,730.33
0,9216,8192,112640,179,759.016547,TOPS,1.029943,1752203092326,4.238000,37,265.00,790.00,736.95
1,9216,8192,114688,173,771.250212,TOPS,1.029211,1752203093292,4.139000,36,365.00,801.00,749.36
4,9216,8192,116736,167,698.921261,TOPS,.952909,1752203159635,4.441000,39,439.00,785.00,733.46
3,9216,8192,118784,161,705.284970,TOPS,1.005926,1752203160612,4.383000,38,256.00,770.00,701.13
7,9216,8192,120832,155,760.773268,TOPS,1.003698,1752203161768,3.967000,35,302.00,801.00,757.97
1,9216,8192,122880,149,702.570592,TOPS,.997445,1752203162136,4.223000,38,197.00,773.00,704.37
5,9216,8192,124928,143,691.023471,TOPS,.988942,1752203162695,4.156000,36,312.00,754.00,698.75
0,9216,8192,126976,136,771.149402,TOPS,1.054967,1752203164001,3.633000,33,135.00,801.00,730.97
2,9216,8192,129024,130,700.802230,TOPS,1.039549,1752203164433,3.928000,35,229.00,736.00,674.14
5,9216,8192,131072,124,679.519820,TOPS,.980463,1752203235746,3.878000,34,264.00,751.00,693.06
6,9216,9216,10240,1341,738.779748,TOPS,1.082048,1752203189668,3.235000,29,154.00,724.00,682.76
7,9216,9216,12288,1189,760.337634,TOPS,1.052122,1752203190766,3.354000,30,135.00,766.00,722.67
0,9216,9216,14336,1037,772.723783,TOPS,1.074152,1752203191670,3.346000,29,326.00,750.00,719.38
1,9216,9216,16384,892,788.019191,TOPS,1.069123,1752203192669,3.228000,28,383.00,766.00,737.07
3,9216,9216,18432,801,797.799288,TOPS,1.090694,1752203193412,3.222000,28,270.00,768.00,731.46
4,9216,9216,20480,710,804.290325,TOPS,1.059126,1752203194123,3.144000,28,287.00,797.00,759.39
0,9216,9216,22528,619,814.423785,TOPS,1.089923,1752203265976,2.985000,26,388.00,779.00,747.23
1,9216,9216,24576,529,820.121778,TOPS,1.086498,1752203266941,2.765000,24,385.00,790.00,754.83
4,9216,9216,26624,464,819.681009,TOPS,1.066806,1752203267893,2.636000,23,414.00,800.00,768.35
6,9216,9216,28672,444,823.552660,TOPS,1.110028,1752203268617,2.705000,24,292.00,785.00,741.92
3,9216,9216,30720,432,822.480371,TOPS,1.108942,1752203269582,2.824000,25,175.00,797.00,741.68
2,9216,9216,32768,421,829.398694,TOPS,1.143272,1752203270251,2.926000,26,284.00,770.00,725.46
7,9216,9216,34816,410,818.977833,TOPS,1.072227,1752203271364,3.051000,27,258.00,800.00,763.81
1,9216,9216,36864,399,830.682592,TOPS,1.093924,1752203306491,3.098000,28,256.00,799.00,759.36
3,9216,9216,38912,389,817.776478,TOPS,1.071734,1752203307745,3.244000,28,406.00,799.00,763.04
2,9216,9216,40960,379,816.979468,TOPS,1.111642,1752203308521,3.328000,29,359.00,771.00,734.93
0,9216,9216,43008,372,808.709953,TOPS,1.087487,1752203309033,3.466000,31,169.00,792.00,743.65
7,9216,9216,45056,365,789.365283,TOPS,1.031593,1752203310086,3.650000,32,317.00,801.00,765.19
4,9216,9216,47104,358,807.100516,TOPS,1.056580,1752203310954,3.667000,33,227.00,801.00,763.88
5,9216,9216,49152,351,822.312525,TOPS,1.079632,1752203311779,3.678000,32,349.00,799.00,761.66
3,9216,9216,51200,344,796.971346,TOPS,1.052065,1752203353515,3.872000,34,413.00,799.00,757.53
1,9216,9216,53248,337,824.017622,TOPS,1.081473,1752203354133,3.819000,34,254.00,800.00,761.94
2,9216,9216,55296,330,813.030828,TOPS,1.119044,1752203355304,3.938000,35,138.00,778.00,726.54
5,9216,9216,57344,324,796.913198,TOPS,1.055863,1752203356032,4.107000,36,421.00,795.00,754.75
4,9216,9216,59392,317,763.560966,TOPS,1.017104,1752203357070,4.347000,39,220.00,800.00,750.72
7,9216,9216,61440,310,783.259112,TOPS,1.020878,1752203357829,4.288000,38,368.00,801.00,767.24
0,9216,9216,63488,303,757.419116,TOPS,1.022958,1752203358630,4.464000,38,442.00,786.00,740.42
1,9216,9216,65536,296,782.568656,TOPS,1.035143,1752203406739,4.368000,38,403.00,800.00,756.00
7,9216,9216,67584,289,720.133694,TOPS,.978881,1752203407822,4.777000,43,174.00,799.00,735.67
3,9216,9216,69632,282,769.753839,TOPS,1.033226,1752203409485,4.506000,40,373.00,786.00,745.00
6,9216,9216,71680,275,732.046193,TOPS,1.026511,1752203409610,4.762000,42,185.00,772.00,713.14
5,9216,9216,73728,268,747.375738,TOPS,1.032001,1752203410469,4.666000,41,266.00,780.00,724.20
2,9216,9216,75776,261,718.708158,TOPS,1.044876,1752203411431,4.877000,43,253.00,756.00,687.84
4,9216,9216,77824,255,730.655815,TOPS,.994319,1752203412270,4.797000,42,182.00,800.00,734.83
4,9216,9216,79872,248,691.850045,TOPS,.971331,1752203466965,5.072000,45,193.00,785.00,712.27
6,9216,9216,81920,241,687.050590,TOPS,.992718,1752203467583,5.086000,45,205.00,761.00,692.09
3,9216,9216,83968,234,651.000171,TOPS,.970165,1752203468456,5.364000,48,253.00,740.00,671.02
5,9216,9216,86016,227,754.854606,TOPS,1.024921,1752203469407,4.588000,40,403.00,792.00,736.50
0,9216,9216,88064,220,695.711041,TOPS,.983059,1752203470266,4.921000,43,445.00,777.00,707.70
1,9216,9216,90112,213,643.888128,TOPS,.952398,1752203471184,5.325000,46,281.00,738.00,676.07
2,9216,9216,92160,206,642.000076,TOPS,.985615,1752203471830,5.236000,46,278.00,762.00,651.37
1,9216,9216,94208,199,656.847066,TOPS,.968829,1752203532476,5.121000,45,176.00,739.00,677.98
3,9216,9216,96256,192,636.852739,TOPS,.955560,1752203533964,5.189000,45,364.00,705.00,666.47
6,9216,9216,98304,185,610.741731,TOPS,.927629,1752203534666,5.332000,46,326.00,721.00,658.39
2,9216,9216,100352,179,643.440447,TOPS,.996315,1752203535690,5.009000,44,201.00,720.00,645.82
7,9216,9216,102400,172,629.395856,TOPS,.917794,1752203536347,5.041000,44,318.00,762.00,685.77
5,9216,9216,104448,165,567.912834,TOPS,.912646,1752203536860,5.456000,48,186.00,694.00,622.27
4,9216,9216,106496,158,657.793758,TOPS,.948171,1752203537650,4.650000,40,323.00,766.00,693.75
4,9216,9216,108544,151,564.440874,TOPS,.885675,1752203603676,5.228000,46,162.00,719.00,637.30
5,9216,9216,110592,144,585.532378,TOPS,.920952,1752203604833,4.941000,43,375.00,693.00,635.79
7,9216,9216,112640,137,603.478248,TOPS,.902721,1752203605918,4.674000,41,364.00,739.00,668.51
0,9216,9216,114688,130,587.361922,TOPS,.918872,1752203606594,4.673000,41,356.00,696.00,639.22
3,9216,9216,116736,123,636.909374,TOPS,.973019,1752203607516,4.186000,37,209.00,753.00,654.57
6,9216,9216,118784,116,594.220537,TOPS,.919618,1752203608399,4.246000,37,362.00,745.00,646.16
1,9216,9216,120832,110,661.920603,TOPS,.966307,1752203608869,3.731000,33,318.00,769.00,685.00
0,9216,9216,122880,103,553.053465,TOPS,.907820,1752203679864,4.286000,38,169.00,691.00,609.21
3,9216,9216,124928,96,653.419111,TOPS,.980815,1752203680894,3.475000,30,370.00,748.00,666.20
6,9216,9216,126976,89,568.464625,TOPS,.912639,1752203681600,3.748000,33,355.00,694.00,622.88
1,9216,9216,129024,82,564.827566,TOPS,.916095,1752203682691,3.578000,32,181.00,705.00,616.56
7,9216,9216,131072,79,609.566587,TOPS,.921324,1752203683538,3.287000,29,306.00,727.00,661.62
4,9216,10240,10240,1257,760.242376,TOPS,1.034104,1752203634421,3.275000,29,298.00,769.00,735.17
5,9216,10240,12288,1088,783.852513,TOPS,1.075656,1752203635299,3.295000,29,311.00,762.00,728.72
6,9216,10240,14336,919,804.325340,TOPS,1.079356,1752203710160,3.164000,27,395.00,774.00,745.19
0,9216,10240,16384,811,816.842604,TOPS,1.082656,1752203711394,3.144000,27,370.00,786.00,754.48
4,9216,10240,18432,710,822.961065,TOPS,1.061734,1752203712365,3.073000,27,429.00,800.00,775.11
2,9216,10240,20480,609,838.008193,TOPS,1.124722,1752203713218,2.884000,25,403.00,776.00,745.08
1,9216,10240,22528,509,843.137378,TOPS,1.105652,1752203714088,2.640000,23,343.00,800.00,762.57
7,9216,10240,24576,457,836.579692,TOPS,1.110155,1752203714788,2.608000,23,186.00,801.00,753.57
5,9216,10240,26624,438,852.312024,TOPS,1.113507,1752203715903,2.661000,23,370.00,800.00,765.43
0,9216,10240,28672,426,852.881464,TOPS,1.115431,1752203748010,2.784000,24,330.00,800.00,764.62
1,9216,10240,30720,414,856.414300,TOPS,1.126179,1752203749149,2.889000,26,229.00,800.00,760.46
6,9216,10240,32768,402,858.160444,TOPS,1.140821,1752203749792,2.985000,26,137.00,800.00,752.23
4,9216,10240,34816,390,854.358137,TOPS,1.121528,1752203750926,3.094000,27,197.00,800.00,761.78
5,9216,10240,36864,379,863.325298,TOPS,1.122440,1752203752043,3.150000,27,326.00,800.00,769.15
7,9216,10240,38912,371,848.955429,TOPS,1.106001,1752203752816,3.311000,29,227.00,801.00,767.59
3,9216,10240,40960,363,867.436560,TOPS,1.119966,1752203753687,3.343000,29,372.00,800.00,774.52
4,9216,10240,43008,356,855.600873,TOPS,1.093461,1752203792627,3.485000,30,469.00,801.00,782.47
1,9216,10240,45056,348,856.289808,TOPS,1.098356,1752203793570,3.572000,31,436.00,801.00,779.61
0,9216,10240,47104,340,865.374984,TOPS,1.123776,1752203794470,3.614000,32,270.00,801.00,770.06
6,9216,10240,49152,333,859.661692,TOPS,1.114431,1752203795431,3.714000,33,317.00,800.00,771.39
5,9216,10240,51200,325,854.827055,TOPS,1.107073,1752203796286,3.804000,33,317.00,801.00,772.15
3,9216,10240,53248,317,861.644132,TOPS,1.118713,1752203798154,3.835000,34,268.00,801.00,770.21
7,9216,10240,55296,310,845.334277,TOPS,1.085069,1752203798089,3.964000,35,360.00,802.00,779.06
5,9216,10240,57344,302,834.979943,TOPS,1.082225,1752203843847,4.054000,35,374.00,801.00,771.54
7,9216,10240,59392,294,837.984463,TOPS,1.092861,1752203845032,4.081000,36,135.00,802.00,766.78
2,9216,10240,61440,287,878.397821,TOPS,1.137511,1752203846376,3.937000,34,363.00,800.00,772.21
6,9216,10240,63488,279,843.391036,TOPS,1.102428,1752203846892,4.115000,36,178.00,801.00,765.03
0,9216,10240,65536,271,852.059972,TOPS,1.115539,1752203847837,4.092000,36,185.00,801.00,763.81
1,9216,10240,67584,264,843.637786,TOPS,1.094212,1752203848570,4.166000,36,322.00,801.00,771.00
4,9216,10240,69632,256,843.864444,TOPS,1.092508,1752203849682,4.149000,37,242.00,802.00,772.41
4,9216,10240,71680,248,822.235631,TOPS,1.073568,1752203901885,4.266000,38,187.00,802.00,765.89
0,9216,10240,73728,241,823.860269,TOPS,1.069267,1752203902941,4.263000,37,393.00,800.00,770.49
1,9216,10240,75776,233,815.419145,TOPS,1.071763,1752203903988,4.286000,38,231.00,801.00,760.82
7,9216,10240,77824,225,796.679401,TOPS,1.031193,1752203904561,4.344000,38,425.00,802.00,772.58
2,9216,10240,79872,218,809.377944,TOPS,1.083185,1752203905800,4.258000,37,440.00,799.00,747.22
3,9216,10240,81920,210,814.474789,TOPS,1.071141,1752203907122,4.207000,37,269.00,801.00,760.38
6,9216,10240,83968,202,770.256482,TOPS,1.038123,1752203907352,4.369000,39,268.00,800.00,741.97
7,9216,10240,86016,195,758.007503,TOPS,1.014912,1752203965740,4.415000,39,141.00,801.00,746.87
4,9216,10240,88064,187,799.007642,TOPS,1.040794,1752203966913,4.127000,36,394.00,802.00,767.69
0,9216,10240,90112,179,781.458591,TOPS,1.056982,1752203967698,4.126000,36,200.00,800.00,739.33
5,9216,10240,92160,172,772.482720,TOPS,1.032772,1752203968911,4.096000,35,444.00,801.00,747.97
3,9216,10240,94208,164,725.685615,TOPS,.998521,1752203969729,4.257000,37,365.00,790.00,726.76
1,9216,10240,96256,156,773.996073,TOPS,1.030661,1752203970495,3.894000,34,384.00,800.00,750.97
2,9216,10240,98304,149,765.143259,TOPS,1.071359,1752203971594,3.879000,34,306.00,773.00,714.18
4,9216,10240,100352,141,718.924397,TOPS,.999116,1752204035913,4.019000,36,149.00,801.00,719.56
2,9216,10240,102400,133,771.243337,TOPS,1.068204,1752204036797,3.581000,31,364.00,788.00,722.00
0,9216,10240,104448,126,782.871660,TOPS,1.044023,1752204038175,3.427000,29,433.00,801.00,749.86
1,9216,10240,106496,118,712.283543,TOPS,1.012845,1752204039467,3.613000,32,160.00,777.00,703.25
6,9216,10240,108544,110,757.824860,TOPS,1.038016,1752204039711,3.253000,28,351.00,801.00,730.07
7,9216,10240,110592,103,708.811643,TOPS,.959474,1752204040614,3.304000,28,487.00,797.00,738.75
3,9216,10240,112640,95,719.060997,TOPS,1.017880,1752204041809,3.132000,28,250.00,786.00,706.43
1,9216,10240,114688,87,783.157764,TOPS,1.056836,1752204111671,2.700000,23,316.00,801.00,741.04
7,9216,10240,116736,80,692.262921,TOPS,.972006,1752204114097,2.860000,25,311.00,789.00,712.20
5,9216,10240,118784,79,706.924556,TOPS,1.015404,1752204113665,2.843000,25,388.00,780.00,696.20
4,9216,10240,120832,78,660.363924,TOPS,.962208,1752204115299,3.024000,27,139.00,790.00,686.30
0,9216,10240,122880,76,714.861814,TOPS,1.005078,1752204115520,2.733000,24,392.00,799.00,711.25
2,9216,10240,124928,75,667.362733,TOPS,1.024709,1752204116435,2.989000,26,230.00,722.00,651.27
3,9216,10240,126976,73,684.728103,TOPS,.987835,1752204117639,2.904000,25,411.00,765.00,693.16
1,9216,10240,129024,72,685.482346,TOPS,.990796,1752204193499,2.916000,26,245.00,771.00,691.85
2,9216,10240,131072,70,684.388369,TOPS,1.045905,1752204194230,2.904000,26,138.00,753.00,654.35
0,10240,1024,10240,7682,756.754536,TOPS,1.197491,1752204140191,2.465000,21,304.00,670.00,631.95
5,10240,1024,12288,7046,780.997940,TOPS,1.198511,1752204141073,2.624000,22,394.00,677.00,651.64
4,10240,1024,14336,6410,807.818012,TOPS,1.155527,1752204141420,2.632000,23,347.00,733.00,699.09
7,10240,1024,16384,5773,823.106942,TOPS,1.154217,1752204141663,2.621000,23,219.00,761.00,713.13
6,10240,1024,18432,5137,834.790920,TOPS,1.201138,1752204142456,2.572000,23,251.00,739.00,695.00
4,10240,1024,20480,4500,845.555474,TOPS,1.158517,1752204219325,2.457000,22,268.00,776.00,729.86
0,10240,1024,22528,4364,854.476345,TOPS,1.171173,1752204219957,2.581000,22,403.00,762.00,729.59
6,10240,1024,24576,4228,860.945476,TOPS,1.169000,1752204220413,2.691000,23,438.00,765.00,736.48
7,10240,1024,26624,4091,862.762661,TOPS,1.139351,1752204220922,2.822000,25,284.00,798.00,757.24
5,10240,1024,28672,3955,872.729616,TOPS,1.189880,1752204221505,2.884000,26,202.00,778.00,733.46
2,10240,1024,30720,3819,875.529194,TOPS,1.202270,1752204222052,2.976000,26,401.00,757.00,728.23
3,10240,1024,32768,3682,874.703403,TOPS,1.169280,1752204222660,3.073000,27,320.00,785.00,748.07
7,10240,1024,34816,3546,873.466602,TOPS,1.122433,1752204251449,3.103000,26,468.00,800.00,778.19
2,10240,1024,36864,3410,884.824308,TOPS,1.207127,1752204251974,3.137000,27,338.00,765.00,733.00
1,10240,1024,38912,3273,888.824815,TOPS,1.167371,1752204252675,3.146000,28,235.00,800.00,761.39
5,10240,1024,40960,3137,891.609332,TOPS,1.172337,1752204252901,3.148000,28,228.00,800.00,760.54
4,10240,1024,43008,3000,881.899311,TOPS,1.158214,1752204253885,3.190000,28,195.00,800.00,761.43
0,10240,1024,45056,2864,893.730077,TOPS,1.182120,1752204254207,3.154000,28,155.00,800.00,756.04
6,10240,1024,47104,2728,896.685635,TOPS,1.177355,1752204254733,3.126000,28,247.00,800.00,761.61
1,10240,1024,49152,2591,892.924726,TOPS,1.150187,1752204286829,3.108000,27,445.00,800.00,776.33
6,10240,1024,51200,2455,898.234781,TOPS,1.188550,1752204287848,3.044000,27,170.00,800.00,755.74
0,10240,1024,53248,2319,897.313211,TOPS,1.188384,1752204288093,2.996000,27,145.00,800.00,755.07
2,10240,1024,55296,2182,905.630838,TOPS,1.202569,1752204288951,2.899000,25,345.00,789.00,753.08
3,10240,1024,57344,2046,897.571988,TOPS,1.191172,1752204289323,2.855000,25,168.00,800.00,753.52
7,10240,1024,59392,1910,885.052056,TOPS,1.148731,1752204289842,2.776000,24,356.00,801.00,770.46
4,10240,1024,61440,1773,889.389795,TOPS,1.162266,1752204290355,2.660000,23,319.00,800.00,765.22
1,10240,1024,63488,1637,897.856818,TOPS,1.161597,1752204325924,2.511000,22,453.00,800.00,772.95
5,10240,1024,65536,1500,903.114629,TOPS,1.180464,1752204325981,2.352000,20,397.00,800.00,765.05
7,10240,2048,10240,4500,767.869556,TOPS,1.088836,1752204312964,2.698000,23,337.00,742.00,705.22
6,10240,2048,12288,4228,794.211396,TOPS,1.126413,1752204313512,2.910000,25,384.00,734.00,705.08
2,10240,2048,14336,3955,815.521234,TOPS,1.195007,1752204314034,3.078000,27,138.00,727.00,682.44
0,10240,2048,16384,3682,824.700082,TOPS,1.140159,1752204314572,3.223000,28,239.00,761.00,723.32
3,10240,2048,18432,3410,839.937339,TOPS,1.135848,1752204315103,3.302000,29,334.00,770.00,739.48
2,10240,2048,20480,3137,851.595242,TOPS,1.168056,1752204350832,3.297000,28,343.00,759.00,729.07
5,10240,2048,22528,2864,861.093490,TOPS,1.133823,1752204351843,3.255000,28,368.00,790.00,759.46
3,10240,2048,24576,2591,864.971722,TOPS,1.151054,1752204352025,3.208000,28,157.00,798.00,751.46
4,10240,2048,26624,2319,862.405833,TOPS,1.111447,1752204353092,3.130000,27,435.00,800.00,775.93
6,10240,2048,28672,2046,875.256054,TOPS,1.153838,1752204353521,2.903000,25,281.00,799.00,758.56
7,10240,2048,30720,1773,862.907223,TOPS,1.118653,1752204353820,2.733000,24,389.00,800.00,771.38
0,10240,2048,32768,1500,878.414654,TOPS,1.168259,1752204354542,2.422000,21,256.00,800.00,751.90
6,10240,2048,34816,1463,879.030952,TOPS,1.178041,1752204383214,2.507000,22,187.00,800.00,746.18
5,10240,2048,36864,1425,882.987172,TOPS,1.167308,1752204383879,2.574000,23,258.00,800.00,756.43
3,10240,2048,38912,1388,882.444465,TOPS,1.162579,1752204384486,2.646000,24,258.00,800.00,759.04
7,10240,2048,40960,1350,870.533520,TOPS,1.142372,1752204385067,2.742000,24,259.00,800.00,762.04
0,10240,2048,43008,1313,886.197302,TOPS,1.147864,1752204385678,2.743000,24,416.00,800.00,772.04
1,10240,2048,45056,1275,885.077097,TOPS,1.144427,1752204386224,2.792000,24,420.00,800.00,773.38
2,10240,2048,47104,1238,897.452157,TOPS,1.169257,1752204386676,2.792000,24,404.00,800.00,767.54
1,10240,2048,49152,1200,888.208712,TOPS,1.144244,1752204419602,2.852000,25,444.00,800.00,776.24
4,10240,2048,51200,1163,882.224575,TOPS,1.161463,1752204420154,2.906000,26,178.00,800.00,759.58
3,10240,2048,53248,1125,890.308509,TOPS,1.171998,1752204421039,2.899000,26,201.00,800.00,759.65
2,10240,2048,55296,1088,905.763785,TOPS,1.196391,1752204421521,2.858000,25,244.00,800.00,757.08
7,10240,2048,57344,1050,879.795378,TOPS,1.152545,1752204421917,2.942000,26,214.00,800.00,763.35
0,10240,2048,59392,1013,894.856538,TOPS,1.181359,1752204422539,2.885000,25,186.00,800.00,757.48
5,10240,2048,61440,975,895.389255,TOPS,1.168305,1752204423162,2.877000,25,312.00,800.00,766.40
7,10240,2048,63488,938,883.557639,TOPS,1.150121,1752204460153,2.894000,26,272.00,802.00,768.23
1,10240,2048,65536,900,887.258176,TOPS,1.165665,1752204460929,2.859000,25,242.00,800.00,761.16
3,10240,2048,67584,878,895.579611,TOPS,1.178208,1752204461690,2.860000,26,207.00,800.00,760.12
6,10240,2048,69632,856,895.115015,TOPS,1.157436,1752204462566,2.859000,25,408.00,800.00,773.36
2,10240,2048,71680,833,909.212325,TOPS,1.187085,1752204462917,2.825000,25,341.00,800.00,765.92
4,10240,2048,73728,811,885.553924,TOPS,1.149040,1752204463330,2.905000,26,322.00,802.00,770.69
5,10240,2048,75776,789,897.527655,TOPS,1.154109,1752204463855,2.860000,25,455.00,800.00,777.68
1,10240,2048,77824,766,896.352481,TOPS,1.159456,1752204504747,2.859000,25,385.00,800.00,773.08
7,10240,2048,79872,744,881.509666,TOPS,1.159820,1752204505743,2.896000,26,159.00,800.00,760.04
3,10240,2048,81920,721,897.765416,TOPS,1.177242,1752204506400,2.832000,25,245.00,800.00,762.60
2,10240,2048,83968,699,909.003019,TOPS,1.185589,1752204506802,2.780000,24,365.00,800.00,766.71
6,10240,2048,86016,677,900.430130,TOPS,1.176294,1752204507338,2.781000,25,294.00,800.00,765.48
0,10240,2048,88064,654,897.890860,TOPS,1.154472,1752204507825,2.759000,24,461.00,801.00,777.75
5,10240,2048,90112,632,899.068664,TOPS,1.169200,1752204508546,2.726000,24,348.00,800.00,768.96
3,10240,2048,92160,609,897.777561,TOPS,1.153570,1752204553258,2.692000,23,478.00,800.00,778.26
6,10240,2048,94208,587,897.764423,TOPS,1.177967,1752204553771,2.651000,23,289.00,800.00,762.13
2,10240,2048,96256,565,912.120644,TOPS,1.184849,1752204554607,2.569000,22,423.00,800.00,769.82
4,10240,2048,98304,542,885.197910,TOPS,1.147923,1752204554986,2.592000,23,369.00,800.00,771.13
5,10240,2048,100352,520,900.192517,TOPS,1.185665,1752204555679,2.500000,22,265.00,800.00,759.23
1,10240,2048,102400,497,899.109052,TOPS,1.162360,1752204556254,2.443000,21,443.00,801.00,773.52
0,10240,2048,104448,475,901.294236,TOPS,1.162810,1752204556845,2.377000,20,473.00,800.00,775.10
7,10240,2048,106496,467,885.912504,TOPS,1.137666,1752204605057,2.423000,21,479.00,800.00,778.71
2,10240,2048,108544,462,909.661924,TOPS,1.188215,1752204605570,2.382000,21,397.00,800.00,765.57
3,10240,2048,110592,457,901.214488,TOPS,1.175722,1752204606244,2.426000,21,357.00,801.00,766.52
0,10240,2048,112640,453,899.772885,TOPS,1.171426,1752204607975,2.451000,21,383.00,800.00,768.10
5,10240,2048,114688,448,901.940131,TOPS,1.181740,1752204607742,2.463000,22,311.00,800.00,763.23
4,10240,2048,116736,443,885.051934,TOPS,1.135336,1752204608181,2.523000,22,487.00,800.00,779.55
6,10240,2048,118784,439,902.187678,TOPS,1.174448,1752204608681,2.497000,22,371.00,800.00,768.18
4,10240,2048,120832,437,886.112982,TOPS,1.140296,1752204660934,2.573000,22,453.00,800.00,777.09
6,10240,2048,122880,434,901.948356,TOPS,1.176157,1752204661773,2.555000,22,355.00,800.00,766.86
2,10240,2048,124928,431,914.936996,TOPS,1.188785,1752204661996,2.543000,22,417.00,801.00,769.64
5,10240,2048,126976,429,900.346847,TOPS,1.172784,1752204663185,2.615000,23,355.00,800.00,767.70
7,10240,2048,129024,426,887.093885,TOPS,1.135712,1752204663466,2.676000,23,483.00,800.00,781.09
0,10240,2048,131072,423,901.430930,TOPS,1.160919,1752204664123,2.657000,23,452.00,800.00,776.48
1,10240,3072,10240,3819,752.776534,TOPS,1.072071,1752204631529,3.432000,30,349.00,729.00,702.17
2,10240,3072,12288,3410,776.182071,TOPS,1.145757,1752204687780,3.560000,32,138.00,716.00,677.44
6,10240,3072,14336,3000,798.261796,TOPS,1.088647,1752204688192,3.512000,31,383.00,758.00,733.26
3,10240,3072,16384,2591,811.880529,TOPS,1.103053,1752204689309,3.431000,30,338.00,767.00,736.03
7,10240,3072,18432,2182,821.316794,TOPS,1.086944,1752204689765,3.196000,29,147.00,800.00,755.62
0,10240,3072,20480,1773,838.436254,TOPS,1.116248,1752204690356,2.813000,25,340.00,788.00,751.12
1,10240,3072,22528,1482,845.248704,TOPS,1.106940,1752204690715,2.564000,22,410.00,799.00,763.59
4,10240,3072,24576,1425,844.944585,TOPS,1.092647,1752204691466,2.685000,23,448.00,800.00,773.30
1,10240,3072,26624,1369,856.514780,TOPS,1.116343,1752204718964,2.753000,24,377.00,800.00,767.25
5,10240,3072,28672,1313,864.509940,TOPS,1.131794,1752204719412,2.810000,25,323.00,800.00,763.84
0,10240,3072,30720,1257,869.666387,TOPS,1.152547,1752204720399,2.874000,25,195.00,800.00,754.56
2,10240,3072,32768,1200,873.397814,TOPS,1.166022,1752204720609,2.907000,26,258.00,790.00,749.04
4,10240,3072,34816,1144,857.619710,TOPS,1.107148,1752204721562,3.001000,26,408.00,800.00,774.62
3,10240,3072,36864,1088,870.505971,TOPS,1.158265,1752204722325,2.998000,27,131.00,800.00,751.56
6,10240,3072,38912,1032,874.626990,TOPS,1.161523,1752204722541,2.958000,26,144.00,800.00,753.00
1,10240,3072,40960,975,874.006984,TOPS,1.130844,1752204754489,2.944000,26,390.00,800.00,772.88
6,10240,3072,43008,919,881.287068,TOPS,1.150745,1752204755149,2.889000,25,321.00,800.00,765.84
5,10240,3072,45056,878,878.483078,TOPS,1.146126,1752204755628,2.898000,25,324.00,800.00,766.48
2,10240,3072,47104,845,891.242179,TOPS,1.154339,1752204756502,2.879000,25,440.00,800.00,772.08
7,10240,3072,49152,811,870.046794,TOPS,1.141793,1752204757121,2.950000,26,201.00,800.00,762.00
3,10240,3072,51200,777,885.411478,TOPS,1.160023,1752204757703,2.899000,26,243.00,800.00,763.27
0,10240,3072,53248,744,882.974668,TOPS,1.168790,1752204758325,2.894000,26,144.00,800.00,755.46
4,10240,3072,55296,710,875.757417,TOPS,1.151842,1752204794655,2.893000,26,180.00,800.00,760.31
2,10240,3072,57344,677,897.385336,TOPS,1.164996,1752204795383,2.796000,24,416.00,800.00,770.29
7,10240,3072,59392,643,874.048580,TOPS,1.135128,1752204795915,2.818000,25,318.00,801.00,770.00
3,10240,3072,61440,609,886.544301,TOPS,1.140132,1752204796630,2.730000,24,459.00,801.00,777.58
6,10240,3072,63488,576,890.423699,TOPS,1.170608,1752204797079,2.652000,23,279.00,800.00,760.65
5,10240,3072,65536,542,891.000780,TOPS,1.171429,1752204797786,2.575000,23,276.00,800.00,760.61
0,10240,3072,67584,509,888.950078,TOPS,1.186437,1752204798455,2.504000,23,136.00,801.00,749.26
