GPU,M,N,K,Iterations,Performance,Performance_Unit,Efficiency,Time,Interval,Samples,Min_Power,Max_Power,Avg_Power
1,8192,7168,106496,269,676.179986,TOPS,1.338970,1763573791000,5.177000,43,439.00,515.00,505.00
0,8192,7168,108544,264,675.157790,TOPS,1.311699,1763573791748,5.190000,43,433.00,525.00,514.72
2,8192,7168,110592,259,676.160993,TOPS,1.363172,1763573873856,5.183000,43,435.00,501.00,496.02
6,8192,7168,112640,254,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,8192,7168,114688,250,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,8192,7168,116736,245,676.309828,TOPS,1.283978,1763573875253,5.184000,26,451.00,535.00,526.73
2,8192,7168,118784,240,676.809705,TOPS,1.339660,1763573971357,5.166000,43,451.00,512.00,505.21
1,8192,7168,120832,235,676.266527,TOPS,1.306366,1763573970410,5.153000,43,415.00,528.00,517.67
4,8192,7168,122880,230,675.906675,TOPS,1.273229,1763573971577,5.138000,42,455.00,540.00,530.86
5,8192,7168,124928,226,675.886496,TOPS,1.280088,1763573973077,5.137000,42,456.00,536.00,528.00
1,8192,7168,126976,221,672.928462,TOPS,1.276782,1763574061091,5.131000,42,461.00,535.00,527.05
4,8192,7168,129024,216,677.240006,TOPS,1.282602,1763574062767,5.071000,43,413.00,538.00,528.02
6,8192,7168,131072,211,676.117399,TOPS,1.350721,1763574063668,5.047000,41,454.00,516.00,500.56
7,8192,8192,8192,2373,609.384431,TOPS,1.354007,1763574002830,4.417000,36,384.00,454.00,450.06
5,8192,8192,10240,1500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8192,8192,12288,1380,640.881860,TOPS,1.318795,1763574095681,3.653000,23,480.00,487.00,485.96
7,8192,8192,14336,1260,652.449931,TOPS,1.390469,1763574097323,3.810000,31,390.00,475.00,469.23
3,8192,8192,16384,1140,658.676404,TOPS,1.359581,1763574097627,3.905000,32,396.00,491.00,484.47
5,8192,8192,18432,1020,665.623018,TOPS,1.348944,1763574131300,3.885000,32,424.00,498.00,493.44
0,8192,8192,20480,900,670.109543,TOPS,1.370647,1763574132882,3.785000,31,413.00,495.00,488.90
3,8192,8192,22528,829,675.054893,TOPS,1.367836,1763574133882,3.805000,31,401.00,500.00,493.52
7,8192,8192,24576,757,678.638664,TOPS,1.405601,1763574135265,3.770000,31,408.00,488.00,482.81
5,8192,8192,26624,685,682.537203,TOPS,1.359283,1763574173552,3.676000,30,442.00,507.00,502.13
7,8192,8192,28672,614,685.665195,TOPS,1.411530,1763574174913,3.535000,29,416.00,491.00,485.76
0,8192,8192,30720,542,687.090490,TOPS,1.385793,1763574176213,3.344000,27,402.00,504.00,495.81
2,8192,8192,32768,470,689.559918,TOPS,1.416748,1763574177010,3.090000,25,396.00,495.00,486.72
0,8192,8192,34816,455,691.110461,TOPS,1.385851,1763574220334,3.170000,26,398.00,507.00,498.69
1,8192,8192,36864,440,692.743150,TOPS,1.364285,1763574220207,3.240000,26,453.00,513.00,507.77
4,8192,8192,38912,432,694.052404,TOPS,1.337958,1763574221399,3.350000,27,461.00,524.00,518.74
3,8192,8192,40960,423,695.245487,TOPS,1.376342,1763574222942,3.447000,28,444.00,510.00,505.14
2,8192,8192,43008,415,696.746998,TOPS,1.399680,1763574270068,3.546000,28,442.00,503.00,497.79
7,8192,8192,45056,406,698.339035,TOPS,1.416710,1763574270710,3.625000,29,429.00,498.00,492.93
3,8192,8192,47104,398,699.068137,TOPS,1.368655,1763574271703,3.713000,30,442.00,517.00,510.77
1,8192,8192,49152,389,700.067291,TOPS,1.373111,1763574273472,3.783000,31,407.00,517.00,509.84
3,8192,8192,51200,380,699.229115,TOPS,1.384365,1763574325051,3.855000,32,397.00,514.00,505.09
6,8192,8192,53248,375,701.601698,TOPS,1.422175,1763574325885,3.969000,33,409.00,502.00,493.33
1,8192,8192,55296,370,702.562885,TOPS,1.362585,1763574326876,4.034000,33,458.00,520.00,515.61
5,8192,8192,57344,364,703.466259,TOPS,1.364073,1763574328278,4.110000,34,425.00,522.00,515.71
4,8192,8192,59392,359,703.775732,TOPS,1.333641,1763574383424,4.203000,35,443.00,533.00,527.71
6,8192,8192,61440,353,704.749094,TOPS,1.419891,1763574386009,4.270000,35,397.00,503.00,496.34
7,8192,8192,63488,348,705.159804,TOPS,1.403833,1763574385390,4.347000,36,445.00,507.00,502.31
2,8192,8192,65536,342,705.975623,TOPS,1.414157,1763574391348,4.406000,36,404.00,505.00,499.22
4,8192,8192,67584,337,706.258030,TOPS,1.337002,1763574451393,4.478000,38,415.00,535.00,528.24
5,8192,8192,69632,331,707.278732,TOPS,1.363139,1763574453757,4.526000,37,450.00,524.00,518.86
7,8192,8192,71680,326,707.400357,TOPS,1.404882,1763574454253,4.589000,38,408.00,513.00,503.53
3,8192,8192,73728,320,707.530581,TOPS,1.358284,1763574455481,4.635000,39,415.00,528.00,520.90
3,8192,8192,75776,315,708.101224,TOPS,1.359798,1763574520895,4.687000,39,411.00,529.00,520.74
0,8192,8192,77824,310,708.535561,TOPS,1.370740,1763574522584,4.737000,39,436.00,522.00,516.90
4,8192,8192,79872,304,708.841642,TOPS,1.314812,1763574523363,4.768000,40,426.00,546.00,539.12
2,8192,8192,81920,299,709.276497,TOPS,1.377369,1763574523375,4.806000,39,454.00,520.00,514.95
3,8192,8192,83968,293,709.960459,TOPS,1.357425,1763574594147,4.827000,40,448.00,529.00,523.02
4,8192,8192,86016,288,710.218199,TOPS,1.323429,1763574594468,4.861000,40,465.00,541.00,536.65
5,8192,8192,88064,282,709.814899,TOPS,1.304686,1763574595451,4.880000,40,481.00,550.00,544.05
1,8192,8192,90112,277,710.570689,TOPS,1.339890,1763574597396,4.903000,41,465.00,536.00,530.32
2,8192,8192,92160,271,711.033697,TOPS,1.378159,1763574673924,4.906000,41,429.00,523.00,515.93
6,8192,8192,94208,266,711.377860,TOPS,1.397653,1763574672926,4.923000,41,431.00,514.00,508.98
0,8192,8192,96256,260,711.067610,TOPS,1.341383,1763574674651,4.921000,42,412.00,538.00,530.10
5,8192,8192,98304,255,711.768162,TOPS,1.317113,1763574674544,4.928000,42,423.00,549.00,540.40
3,8192,8192,100352,250,712.020597,TOPS,1.343232,1763574753126,4.933000,40,472.00,535.00,530.08
6,8192,8192,102400,244,711.940883,TOPS,1.384102,1763574754412,4.954000,41,452.00,522.00,514.37
7,8192,8192,104448,239,712.622071,TOPS,1.398779,1763574755690,4.913000,41,398.00,517.00,509.46
2,8192,8192,106496,233,712.355101,TOPS,1.365947,1763574756784,4.889000,41,437.00,530.00,521.51
4,8192,8192,108544,228,713.042179,TOPS,1.298328,1763574840101,4.876000,40,482.00,555.00,549.20
1,8192,8192,110592,222,712.826797,TOPS,1.322130,1763574840786,4.845000,40,467.00,544.00,539.15
6,8192,8192,112640,217,713.200101,TOPS,1.380405,1763574842543,4.825000,41,416.00,524.00,516.66
3,8192,8192,114688,211,713.146122,TOPS,1.337332,1763574842669,4.783000,39,462.00,539.00,533.26
5,8192,8192,116736,206,712.878532,TOPS,1.308034,1763574930589,4.767000,40,427.00,553.00,545.00
0,8192,8192,118784,200,713.450116,TOPS,1.328337,1763574929666,4.704000,39,470.00,542.00,537.10
1,8192,8192,120832,195,713.768147,TOPS,1.327718,1763574932417,4.671000,39,447.00,544.00,537.59
2,8192,8192,122880,190,713.462909,TOPS,1.356522,1763574933373,4.635000,39,416.00,534.00,525.95
4,8192,8192,124928,184,714.112715,TOPS,1.295842,1763575025489,4.566000,38,461.00,558.00,551.08
7,8192,8192,126976,179,714.123450,TOPS,1.360027,1763575026261,4.521000,38,426.00,533.00,525.08
0,8192,8192,129024,173,714.495984,TOPS,1.340668,1763575026647,4.446000,36,473.00,538.00,532.94
2,8192,8192,131072,168,711.788067,TOPS,1.330096,1763575027569,4.408000,36,476.00,540.00,535.14
3,8192,9216,10240,1425,612.727052,TOPS,1.320987,1763575059041,3.700000,31,369.00,471.00,463.84
7,8192,9216,12288,1290,626.795891,TOPS,1.368370,1763575060397,3.919000,33,365.00,465.00,458.06
6,8192,9216,14336,1155,635.408098,TOPS,1.375699,1763575061020,4.040000,33,395.00,467.00,461.88
2,8192,9216,16384,1020,643.325240,TOPS,1.372573,1763575062739,4.017000,33,383.00,475.00,468.70
2,8192,9216,18432,892,650.080325,TOPS,1.374725,1763575098163,3.913000,32,410.00,477.00,472.88
6,8192,9216,20480,811,656.121113,TOPS,1.390352,1763575099314,3.917000,32,401.00,478.00,471.91
5,8192,9216,22528,730,659.095647,TOPS,1.338564,1763575100249,3.861000,31,438.00,496.00,492.39
1,8192,9216,24576,650,662.643694,TOPS,1.340759,1763575101922,3.734000,30,438.00,499.00,494.23
2,8192,9216,26624,569,666.714523,TOPS,1.388381,1763575141360,3.522000,29,419.00,485.00,480.21
1,8192,9216,28672,488,668.224148,TOPS,1.346900,1763575142493,3.254000,26,435.00,502.00,496.12
3,8192,9216,30720,457,670.665861,TOPS,1.362532,1763575143521,3.255000,27,407.00,499.00,492.22
6,8192,9216,32768,440,672.691029,TOPS,1.399602,1763575145340,3.335000,27,418.00,486.00,480.63
2,8192,9216,34816,431,674.317600,TOPS,1.392901,1763575189897,3.464000,28,418.00,490.00,484.11
1,8192,9216,36864,421,676.630687,TOPS,1.360581,1763575190544,3.568000,29,391.00,505.00,497.31
4,8192,9216,38912,411,677.513596,TOPS,1.326637,1763575190861,3.674000,30,417.00,518.00,510.70
5,8192,9216,40960,402,678.399959,TOPS,1.344750,1763575192824,3.779000,31,427.00,513.00,504.48
3,8192,9216,43008,392,680.127812,TOPS,1.362899,1763575242137,3.860000,32,428.00,505.00,499.03
4,8192,9216,45056,383,680.879748,TOPS,1.325287,1763575243491,3.949000,33,410.00,522.00,513.76
7,8192,9216,47104,376,682.091396,TOPS,1.401980,1763575244703,4.048000,33,421.00,491.00,486.52
6,8192,9216,49152,370,682.833549,TOPS,1.400310,1763575246352,4.152000,35,397.00,495.00,487.63
4,8192,9216,51200,363,684.063174,TOPS,1.321401,1763575300183,4.236000,34,451.00,524.00,517.68
0,8192,9216,53248,357,685.007167,TOPS,1.370699,1763575301279,4.329000,36,411.00,506.00,499.75
6,8192,9216,55296,351,685.327164,TOPS,1.394926,1763575302587,4.419000,37,397.00,498.00,491.30
2,8192,9216,57344,345,686.688568,TOPS,1.401719,1763575303420,4.496000,37,422.00,494.00,489.89
5,8192,9216,59392,339,687.042469,TOPS,1.337621,1763575361944,4.574000,38,450.00,518.00,513.63
2,8192,9216,61440,333,687.200595,TOPS,1.382474,1763575363427,4.653000,39,410.00,505.00,497.08
3,8192,9216,63488,327,687.803534,TOPS,1.363364,1763575364835,4.717000,39,415.00,511.00,504.49
1,8192,9216,65536,320,688.816081,TOPS,1.354577,1763575364721,4.757000,39,446.00,512.00,508.51
2,8192,9216,67584,314,686.910725,TOPS,1.373766,1763575428073,4.831000,40,418.00,507.00,500.02
7,8192,9216,69632,308,689.092767,TOPS,1.370238,1763575430010,4.871000,40,441.00,509.00,502.90
5,8192,9216,71680,302,689.668633,TOPS,1.328841,1763575430824,4.915000,41,432.00,527.00,519.00
3,8192,9216,73728,296,690.177751,TOPS,1.351170,1763575432131,4.954000,41,454.00,515.00,510.80
0,8192,9216,75776,290,690.915821,TOPS,1.353118,1763575500377,4.986000,41,423.00,518.00,510.61
2,8192,9216,77824,284,691.249991,TOPS,1.381698,1763575501291,5.015000,42,395.00,511.00,500.29
7,8192,9216,79872,278,691.567727,TOPS,1.377762,1763575502296,5.039000,42,443.00,509.00,501.95
3,8192,9216,81920,271,692.058654,TOPS,1.363044,1763575503111,5.036000,41,445.00,512.00,507.73
4,8192,9216,83968,265,692.374588,TOPS,1.310893,1763575575797,5.053000,42,427.00,535.00,528.17
1,8192,9216,86016,259,692.382537,TOPS,1.325387,1763575577175,5.062000,42,423.00,530.00,522.40
5,8192,9216,88064,253,693.009840,TOPS,1.331379,1763575578617,5.063000,42,459.00,533.00,520.52
3,8192,9216,90112,247,693.322682,TOPS,1.349191,1763575578687,5.058000,42,444.00,519.00,513.88
0,8192,9216,92160,241,693.258356,TOPS,1.329481,1763575656589,5.052000,42,454.00,527.00,521.45
3,8192,9216,94208,235,693.453692,TOPS,1.336932,1763575657401,5.040000,42,423.00,527.00,518.69
6,8192,9216,96256,228,694.090036,TOPS,1.379708,1763575658691,4.998000,42,404.00,510.00,503.07
5,8192,9216,98304,222,694.477904,TOPS,1.321380,1763575660440,4.973000,42,417.00,533.00,525.57
1,8192,9216,100352,216,693.810401,TOPS,1.319633,1763575742585,4.949000,41,434.00,535.00,525.76
0,8192,9216,102400,210,694.666079,TOPS,1.334638,1763575743401,4.910000,41,452.00,529.00,520.49
3,8192,9216,104448,204,694.761627,TOPS,1.346489,1763575744493,4.871000,41,401.00,524.00,515.98
6,8192,9216,106496,198,693.465178,TOPS,1.353551,1763575745739,4.836000,40,444.00,519.00,512.33
4,8192,9216,108544,192,694.893775,TOPS,1.298745,1763575831126,4.775000,40,427.00,547.00,535.05
0,8192,9216,110592,185,694.784850,TOPS,1.322241,1763575833991,4.697000,39,450.00,533.00,525.46
6,8192,9216,112640,179,693.117842,TOPS,1.348268,1763575834294,4.650000,38,446.00,520.00,514.08
7,8192,9216,114688,173,690.069400,TOPS,1.324433,1763575835406,4.602000,38,463.00,528.00,521.03
7,8192,9216,116736,167,694.068215,TOPS,1.339279,1763575926267,4.507000,37,460.00,524.00,518.24
2,8192,9216,118784,161,689.632304,TOPS,1.322299,1763575929147,4.455000,37,447.00,530.00,521.54
6,8192,9216,120832,155,695.127630,TOPS,1.361367,1763575928499,4.338000,36,402.00,520.00,510.61
0,8192,9216,122880,149,688.578016,TOPS,1.298444,1763575931244,4.292000,35,444.00,538.00,530.31
6,8192,9216,124928,143,693.523379,TOPS,1.345106,1763576025626,4.170000,34,453.00,521.00,515.59
0,8192,9216,126976,136,688.138754,TOPS,1.298375,1763576026646,4.074000,34,437.00,538.00,530.00
3,8192,9216,129024,130,681.652377,TOPS,1.284730,1763576027863,4.011000,33,450.00,540.00,530.58
2,8192,9216,131072,124,690.245256,TOPS,1.325813,1763576028861,3.848000,32,448.00,528.00,520.62
1,8192,10240,10240,1350,638.068199,TOPS,1.322777,1763576059780,3.735000,30,426.00,487.00,482.37
0,8192,10240,12288,1200,650.302555,TOPS,1.354458,1763576060076,3.904000,32,388.00,487.00,480.12
6,8192,10240,14336,1050,661.150894,TOPS,1.397604,1763576062241,3.916000,33,383.00,479.00,473.06
5,8192,10240,16384,900,668.903286,TOPS,1.353781,1763576064036,3.794000,31,407.00,501.00,494.10
6,8192,10240,18432,811,674.860837,TOPS,1.405023,1763576099939,3.813000,31,411.00,485.00,480.32
7,8192,10240,20480,721,680.680074,TOPS,1.405057,1763576101203,3.729000,31,408.00,490.00,484.45
2,8192,10240,22528,632,684.679223,TOPS,1.400562,1763576102178,3.581000,29,412.00,495.00,488.86
3,8192,10240,24576,542,688.653855,TOPS,1.377803,1763576104029,3.335000,28,407.00,507.00,499.82
2,8192,10240,26624,467,692.726677,TOPS,1.410848,1763576144326,3.102000,25,420.00,498.00,491.00
5,8192,10240,28672,448,695.321772,TOPS,1.367908,1763576145455,3.195000,26,432.00,515.00,508.31
1,8192,10240,30720,434,697.421369,TOPS,1.375584,1763576146910,3.306000,28,399.00,516.00,507.00
3,8192,10240,32768,423,699.423852,TOPS,1.374491,1763576147804,3.428000,28,435.00,515.00,508.86
6,8192,10240,34816,413,701.090118,TOPS,1.418521,1763576193137,3.557000,29,429.00,500.00,494.24
3,8192,10240,36864,402,703.791576,TOPS,1.387793,1763576194155,3.663000,30,441.00,514.00,507.13
2,8192,10240,38912,391,704.787331,TOPS,1.401920,1763576195463,3.738000,30,448.00,508.00,502.73
0,8192,10240,40960,380,706.069988,TOPS,1.374104,1763576196990,3.817000,31,456.00,519.00,513.84
5,8192,10240,43008,374,707.181681,TOPS,1.363162,1763576248069,3.943000,32,439.00,524.00,518.78
1,8192,10240,45056,367,708.930940,TOPS,1.363800,1763576248530,4.041000,33,460.00,524.00,519.82
0,8192,10240,47104,360,709.644186,TOPS,1.383564,1763576250223,4.143000,35,402.00,520.00,512.91
3,8192,10240,49152,353,710.660773,TOPS,1.378398,1763576251499,4.234000,35,430.00,522.00,515.57
1,8192,10240,51200,346,711.339124,TOPS,1.346952,1763576306906,4.320000,36,456.00,533.00,528.11
0,8192,10240,53248,340,712.635560,TOPS,1.364548,1763576308138,4.409000,36,453.00,527.00,522.25
5,8192,10240,55296,333,713.491702,TOPS,1.342916,1763576309508,4.480000,37,460.00,537.00,531.30
7,8192,10240,57344,326,713.987447,TOPS,1.405099,1763576310764,4.548000,37,435.00,513.00,508.14
3,8192,10240,59392,319,715.217361,TOPS,1.379689,1763576371038,4.601000,38,431.00,524.00,518.39
4,8192,10240,61440,312,715.528671,TOPS,1.324660,1763576372503,4.657000,38,470.00,545.00,540.16
0,8192,10240,63488,305,715.771381,TOPS,1.362050,1763576373119,4.705000,39,445.00,531.00,525.51
6,8192,10240,65536,299,716.946266,TOPS,1.408815,1763576374760,4.757000,39,428.00,515.00,508.90
7,8192,10240,67584,292,717.420130,TOPS,1.406209,1763576440439,4.790000,40,408.00,517.00,510.18
1,8192,10240,69632,285,716.753940,TOPS,1.327445,1763576441614,4.824000,40,462.00,546.00,539.95
6,8192,10240,71680,278,718.743219,TOPS,1.412485,1763576442833,4.836000,40,444.00,513.00,508.85
0,8192,10240,73728,271,718.958792,TOPS,1.368350,1763576444312,4.851000,40,464.00,531.00,525.42
0,8192,10240,75776,265,719.301417,TOPS,1.365779,1763576515121,4.876000,41,420.00,534.00,526.66
4,8192,10240,77824,258,720.068551,TOPS,1.325531,1763576516562,4.874000,40,467.00,548.00,543.23
6,8192,10240,79872,251,720.315766,TOPS,1.404726,1763576516801,4.869000,41,417.00,519.00,512.78
5,8192,10240,81920,244,719.787708,TOPS,1.320226,1763576518433,4.867000,41,449.00,553.00,545.20
3,8192,10240,83968,237,718.847531,TOPS,1.339733,1763576596133,4.855000,41,424.00,544.00,536.56
7,8192,10240,86016,230,719.755155,TOPS,1.361676,1763576595117,4.825000,40,460.00,534.00,528.58
6,8192,10240,88064,224,721.790620,TOPS,1.409609,1763576596658,4.805000,40,408.00,519.00,512.05
4,8192,10240,90112,217,719.834467,TOPS,1.292225,1763576596895,4.781000,40,468.00,564.00,557.05
5,8192,10240,92160,210,722.529252,TOPS,1.356302,1763576677093,4.721000,39,469.00,538.00,532.72
0,8192,10240,94208,203,722.795502,TOPS,1.370722,1763576678299,4.671000,39,428.00,534.00,527.31
6,8192,10240,96256,196,722.413978,TOPS,1.385607,1763576678165,4.616000,38,451.00,527.00,521.37
7,8192,10240,98304,190,722.777178,TOPS,1.378004,1763576681467,4.576000,37,468.00,531.00,524.51
1,8192,10240,100352,183,720.564157,TOPS,1.313340,1763576765659,4.523000,37,489.00,553.00,548.65
2,8192,10240,102400,176,721.461197,TOPS,1.360759,1763576767614,4.441000,37,462.00,535.00,530.19
4,8192,10240,104448,169,724.103115,TOPS,1.322466,1763576768355,4.342000,35,480.00,553.00,547.54
3,8192,10240,106496,162,723.045311,TOPS,1.349116,1763576769582,4.261000,35,467.00,543.00,535.94
7,8192,10240,108544,155,722.099793,TOPS,1.369247,1763576858821,4.170000,35,418.00,536.00,527.37
0,8192,10240,110592,149,724.331197,TOPS,1.364551,1763576859086,4.083000,33,462.00,537.00,530.82
6,8192,10240,112640,142,723.687278,TOPS,1.382718,1763576861274,3.978000,32,449.00,530.00,523.38
3,8192,10240,114688,135,723.682765,TOPS,1.342241,1763576861946,3.865000,31,474.00,546.00,539.16
3,8192,10240,116736,128,722.791968,TOPS,1.349701,1763576956475,3.747000,31,422.00,546.00,535.52
6,8192,10240,118784,121,724.981609,TOPS,1.392508,1763576956358,3.609000,30,412.00,531.00,520.63
5,8192,10240,120832,115,724.800005,TOPS,1.310763,1763576957466,3.503000,28,480.00,560.00,552.96
4,8192,10240,122880,108,723.715360,TOPS,1.298633,1763576959315,3.368000,28,443.00,567.00,557.29
3,8192,10240,124928,101,721.924636,TOPS,1.332997,1763577057005,3.231000,26,460.00,550.00,541.58
7,8192,10240,126976,94,722.884680,TOPS,1.364242,1763577058626,3.071000,25,425.00,540.00,529.88
2,8192,10240,129024,87,724.086947,TOPS,1.347414,1763577059132,2.905000,23,476.00,545.00,537.39
4,8192,10240,131072,80,722.948800,TOPS,1.301555,1763577061103,2.743000,22,448.00,567.00,555.45
1,9216,1024,10240,8000,550.651074,TOPS,1.346598,1763577088564,3.202000,25,370.00,414.00,408.92
3,9216,1024,12288,7428,564.050115,TOPS,1.366930,1763577089486,3.444000,28,357.00,418.00,412.64
2,9216,1024,14336,6855,575.838796,TOPS,1.387095,1763577089781,3.576000,29,366.00,419.00,415.14
4,9216,1024,16384,6282,586.055776,TOPS,1.334887,1763577090749,3.630000,30,352.00,446.00,439.03
4,9216,1024,18432,5710,596.431379,TOPS,1.320531,1763577121006,3.596000,29,403.00,457.00,451.66
5,9216,1024,20480,5137,601.141123,TOPS,1.340695,1763577121097,3.558000,29,389.00,453.00,448.38
6,9216,1024,22528,4564,606.189413,TOPS,1.407059,1763577122710,3.430000,28,346.00,438.00,430.82
1,9216,1024,24576,4391,608.447176,TOPS,1.343358,1763577123697,3.589000,29,405.00,458.00,452.93
3,9216,1024,26624,4269,611.784731,TOPS,1.356808,1763577156820,3.735000,30,380.00,457.00,450.90
0,9216,1024,28672,4146,613.400795,TOPS,1.355581,1763577157465,3.902000,32,398.00,457.00,452.50
4,9216,1024,30720,4023,618.210737,TOPS,1.313692,1763577157732,3.978000,32,419.00,474.00,470.59
2,9216,1024,32768,3900,618.539460,TOPS,1.389507,1763577158844,4.129000,34,360.00,452.00,445.15
4,9216,1024,34816,3778,621.257181,TOPS,1.328125,1763577195495,4.244000,35,393.00,475.00,467.77
5,9216,1024,36864,3655,625.269023,TOPS,1.332940,1763577195274,4.260000,35,397.00,474.00,469.09
0,9216,1024,38912,3532,625.027846,TOPS,1.347362,1763577196668,4.359000,36,409.00,467.00,463.89
1,9216,1024,40960,3410,628.898832,TOPS,1.337854,1763577197026,4.375000,36,389.00,475.00,470.08
3,9216,1024,43008,3287,627.897753,TOPS,1.347651,1763577236198,4.435000,37,387.00,472.00,465.92
4,9216,1024,45056,3164,631.054050,TOPS,1.311880,1763577237030,4.441000,36,425.00,485.00,481.03
5,9216,1024,47104,3041,632.233584,TOPS,1.329199,1763577237250,4.443000,37,394.00,481.00,475.65
0,9216,1024,49152,2919,633.139872,TOPS,1.349834,1763577238497,4.452000,37,374.00,475.00,469.05
0,9216,1024,51200,2796,634.864779,TOPS,1.345907,1763577280163,4.430000,37,410.00,476.00,471.70
6,9216,1024,53248,2673,636.421730,TOPS,1.386781,1763577280590,4.373000,36,386.00,464.00,458.92
7,9216,1024,55296,2550,636.749753,TOPS,1.385533,1763577281799,4.335000,35,400.00,464.00,459.57
3,9216,1024,57344,2428,636.321892,TOPS,1.345289,1763577283150,4.283000,35,403.00,478.00,473.00
7,9216,1024,59392,2305,637.757961,TOPS,1.380428,1763577327874,4.186000,34,410.00,466.00,462.00
2,9216,1024,61440,2182,638.017789,TOPS,1.378633,1763577329309,4.107000,34,368.00,470.00,462.79
6,9216,1024,63488,2060,638.349672,TOPS,1.377713,1763577328891,3.987000,32,411.00,467.00,463.34
5,9216,1024,65536,1937,639.275570,TOPS,1.330106,1763577331619,3.880000,32,380.00,488.00,480.62
7,9216,2048,10240,5137,560.437433,TOPS,1.343040,1763577359715,3.814000,31,376.00,422.00,417.29
1,9216,2048,12288,4391,573.108185,TOPS,1.308466,1763577361368,3.798000,31,366.00,444.00,438.00
0,9216,2048,14336,4146,584.203268,TOPS,1.319726,1763577361625,4.070000,33,390.00,448.00,442.67
2,9216,2048,16384,3900,592.658592,TOPS,1.339553,1763577362366,4.264000,35,367.00,448.00,442.43
3,9216,2048,18432,3655,601.175600,TOPS,1.324408,1763577394328,4.425000,37,367.00,459.00,453.92
6,9216,2048,20480,3410,607.837828,TOPS,1.364180,1763577394663,4.520000,37,399.00,449.00,445.57
2,9216,2048,22528,3164,610.517980,TOPS,1.347097,1763577395372,4.590000,38,396.00,457.00,453.21
0,9216,2048,24576,2919,615.027084,TOPS,1.329270,1763577396785,4.585000,38,380.00,468.00,462.68
7,9216,2048,26624,2673,618.976323,TOPS,1.370053,1763577431570,4.506000,38,365.00,458.00,451.79
5,9216,2048,28672,2428,622.262094,TOPS,1.306669,1763577432208,4.358000,36,395.00,482.00,476.22
1,9216,2048,30720,2182,622.497505,TOPS,1.322127,1763577433450,4.210000,35,386.00,478.00,470.83
2,9216,2048,32768,1937,626.257985,TOPS,1.354071,1763577434032,3.949000,32,389.00,468.00,462.50
2,9216,2048,34816,1691,627.139740,TOPS,1.352264,1763577471672,3.660000,30,404.00,468.00,463.77
5,9216,2048,36864,1493,629.561784,TOPS,1.308669,1763577471799,3.408000,27,418.00,488.00,481.07
4,9216,2048,38912,1459,629.978071,TOPS,1.293961,1763577473331,3.514000,29,420.00,492.00,486.86
0,9216,2048,40960,1425,632.241990,TOPS,1.332634,1763577473827,3.589000,30,384.00,481.00,474.43
3,9216,2048,43008,1392,633.904306,TOPS,1.331731,1763577513914,3.668000,30,416.00,481.00,476.00
0,9216,2048,45056,1358,634.620495,TOPS,1.332144,1763577514776,3.745000,31,396.00,482.00,476.39
5,9216,2048,47104,1324,636.300674,TOPS,1.310663,1763577515408,3.799000,31,384.00,493.00,485.48
6,9216,2048,49152,1290,638.052655,TOPS,1.368184,1763577515530,3.847000,31,418.00,470.00,466.35
0,9216,2048,51200,1257,637.842091,TOPS,1.327454,1763577557848,3.912000,32,421.00,485.00,480.50
5,9216,2048,53248,1223,639.156824,TOPS,1.305307,1763577558549,3.943000,32,412.00,496.00,489.66
3,9216,2048,55296,1189,640.385124,TOPS,1.329372,1763577559418,3.974000,32,418.00,486.00,481.72
4,9216,2048,57344,1155,639.752116,TOPS,1.288471,1763577560373,4.012000,33,425.00,502.00,496.52
3,9216,2048,59392,1122,639.040531,TOPS,1.324738,1763577606104,4.032000,33,399.00,489.00,482.39
7,9216,2048,61440,1088,641.674494,TOPS,1.368088,1763577607243,4.031000,33,385.00,477.00,469.03
1,9216,2048,63488,1054,641.632700,TOPS,1.313529,1763577607648,4.034000,33,409.00,494.00,488.48
2,9216,2048,65536,1020,643.407200,TOPS,1.352633,1763577608182,4.016000,33,395.00,482.00,475.67
4,9216,2048,67584,987,643.016973,TOPS,1.285494,1763577657942,4.017000,33,439.00,505.00,500.21
5,9216,2048,69632,953,644.441136,TOPS,1.301743,1763577658525,3.981000,33,422.00,500.00,495.06
2,9216,2048,71680,919,643.979196,TOPS,1.350684,1763577659304,3.958000,32,400.00,482.00,476.78
1,9216,2048,73728,892,645.282400,TOPS,1.313204,1763577659928,3.944000,32,436.00,496.00,491.38
1,9216,2048,75776,871,645.811320,TOPS,1.317148,1763577712431,3.950000,32,404.00,496.00,490.31
6,9216,2048,77824,851,645.577698,TOPS,1.375442,1763577713102,3.971000,33,375.00,476.00,469.36
3,9216,2048,79872,831,646.597158,TOPS,1.324315,1763577713568,3.967000,32,418.00,494.00,488.25
2,9216,2048,81920,811,647.233161,TOPS,1.351386,1763577714626,3.958000,33,381.00,487.00,478.94
4,9216,2048,83968,791,646.531840,TOPS,1.276620,1763577770802,3.974000,32,439.00,512.00,506.44
0,9216,2048,86016,771,647.230502,TOPS,1.316900,1763577770154,3.962000,33,394.00,498.00,491.48
5,9216,2048,88064,750,646.676061,TOPS,1.293196,1763577771503,3.953000,33,415.00,507.00,500.06
